epoch, x, y, z, vx, vy, vz
A.D. 2012-Jul-01,  2.629261115193748E+01, -1.443594548896737E+01, -3.085433699860266E-01,  1.485310039540173E-03,  2.773230459043751E-03, -9.161626049579254E-05
A.D. 2013-Jan-01,  2.656083593858020E+01, -1.392317204608861E+01, -3.252781322532631E-01,  1.430338633967082E-03,  2.799699828593509E-03, -9.070677497132258E-05
A.D. 2013-Jul-01,  2.681497546690908E+01, -1.341404399917521E+01, -3.416186580096156E-01,  1.377674488787319E-03,  2.825136042698552E-03, -9.035045729434366E-05
A.D. 2014-Jan-01,  2.706344880796145E+01, -1.289185836749820E+01, -3.581043363109891E-01,  1.322772421018714E-03,  2.850046620352696E-03, -8.905514134443375E-05
A.D. 2014-Jul-01,  2.729815337508353E+01, -1.237382883902266E+01, -3.741925931195625E-01,  1.269943690616833E-03,  2.873418287104344E-03, -8.881707125091100E-05
A.D. 2015-Jan-01,  2.752684615265678E+01, -1.184290556638108E+01, -3.904127364834417E-01,  1.215361545378130E-03,  2.897086603836945E-03, -8.740555386230710E-05
A.D. 2015-Jul-01,  2.774204797550995E+01, -1.131655282991556E+01, -4.062318460224497E-01,  1.161864669788718E-03,  2.918680140116126E-03, -8.706456454586403E-05
A.D. 2016-Jan-01,  2.795084834678258E+01, -1.077742477197095E+01, -4.221687245161823E-01,  1.107245374490501E-03,  2.941126049502356E-03, -8.581881735207370E-05
A.D. 2016-Jul-01,  2.814744505467322E+01, -1.024028269902119E+01, -4.377854607303292E-01,  1.052725124119585E-03,  2.962024287574134E-03, -8.498188047909932E-05
A.D. 2017-Jan-01,  2.833608216016366E+01, -9.693418553032192E+00, -4.534188026701986E-01,  9.977607032400713E-04,  2.982455307845117E-03, -8.470282172392147E-05
A.D. 2017-Jul-01,  2.851163434996872E+01, -9.151871065794948E+00, -4.686402194340442E-01,  9.424878875571414E-04,  3.002165745908017E-03, -8.335395814442548E-05
A.D. 2018-Jan-01,  2.867982421897970E+01, -8.597788775778346E+00, -4.839477920435833E-01,  8.861308540584659E-04,  3.020669017620044E-03, -8.309848097080918E-05
A.D. 2018-Jul-01,  2.883506689425743E+01, -8.049395455190604E+00, -4.988358657558500E-01,  8.299722261579340E-04,  3.039100879711738E-03, -8.172467495106489E-05
A.D. 2019-Jan-01,  2.898238977511338E+01, -7.488634314286433E+00, -5.137923640147254E-01,  7.717244414747586E-04,  3.055851654978281E-03, -8.117681075925583E-05
A.D. 2019-Jul-01,  2.911686471740813E+01, -6.933975679935323E+00, -5.283212118095805E-01,  7.145409738751170E-04,  3.072686650502590E-03, -7.996601090024344E-05
A.D. 2020-Jan-01,  2.924281020155744E+01, -6.367187636126419E+00, -5.428986037759236E-01,  6.545241261440108E-04,  3.087626755973894E-03, -7.892670419278336E-05
A.D. 2020-Jul-01,  2.935657827945542E+01, -5.803864162102205E+00, -5.571175943352894E-01,  5.953091885961624E-04,  3.101846191999490E-03, -7.787848295093359E-05
A.D. 2021-Jan-01,  2.946052227667975E+01, -5.231823583583497E+00, -5.712836879338603E-01,  5.340428730166055E-04,  3.115329402191824E-03, -7.604368987453344E-05
A.D. 2021-Jul-01,  2.955178360257261E+01, -4.666901224826645E+00, -5.850066613508513E-01,  4.735459567400188E-04,  3.126306117328916E-03, -7.528836770154634E-05
A.D. 2022-Jan-01,  2.963326360728137E+01, -4.090627915566343E+00, -5.987331923328252E-01,  4.114648021118997E-04,  3.137065515384653E-03, -7.357366756668942E-05
A.D. 2022-Jul-01,  2.970221695437296E+01, -3.522115080958809E+00, -6.120102854544845E-01,  3.496944149634144E-04,  3.144819350230415E-03, -7.251364999549645E-05
A.D. 2023-Jan-01,  2.976085840367756E+01, -2.942811698612403E+00, -6.252696852505586E-01,  2.874252993382170E-04,  3.151942078606948E-03, -7.114987220962556E-05
A.D. 2023-Jul-01,  2.980726043026279E+01, -2.371951612537292E+00, -6.380758370626124E-01,  2.252108391015514E-04,  3.156253057030990E-03, -6.970993801817327E-05
A.D. 2024-Jan-01,  2.984297698690431E+01, -1.790903908771156E+00, -6.508468088229206E-01,  1.631651689873712E-04,  3.159504656779782E-03, -6.873053607051604E-05
A.D. 2024-Jul-01,  2.986699851095937E+01, -1.215776938632880E+00, -6.632314118835164E-01,  1.015432514723148E-04,  3.161039016949690E-03, -6.728351444011869E-05
A.D. 2025-Jan-01,  2.987992286565969E+01, -6.341865793829538E-01, -6.754986290624728E-01,  3.941407691325219E-05,  3.160390794486499E-03, -6.636911588335791E-05
A.D. 2025-Jul-01,  2.988158001552341E+01, -6.220425317568173E-02, -6.873132367655135E-01, -2.045348600274938E-05,  3.159710284659232E-03, -6.477691073258638E-05
A.D. 2026-Jan-01,  2.987211568659799E+01,  5.189410064511089E-01, -6.990662901730327E-01, -8.194837702104646E-05,  3.156675133661326E-03, -6.342913601732203E-05
A.D. 2026-Jul-01,  2.985192846805549E+01,  1.090090491305380E+00, -7.103701201721052E-01, -1.407495580585506E-04,  3.153703098852628E-03, -6.212933765126537E-05
A.D. 2027-Jan-01,  2.982042701902434E+01,  1.670024987245008E+00, -7.215991518259833E-01, -2.016117375034282E-04,  3.149171728506593E-03, -6.030638810561372E-05
A.D. 2027-Jul-01,  2.977870968526334E+01,  2.239655371992675E+00, -7.323828441016645E-01, -2.596860968313864E-04,  3.144288291997192E-03, -5.924880259719157E-05
A.D. 2028-Jan-01,  2.972544035493042E+01,  2.817739093528508E+00, -7.430768149709099E-01, -3.196748718930762E-04,  3.138655256258946E-03, -5.712178070314503E-05
A.D. 2028-Jul-01,  2.966202034913233E+01,  3.388398219869291E+00, -7.533843051258706E-01, -3.780775709322183E-04,  3.132008838718058E-03, -5.570720164495731E-05
A.D. 2029-Jan-01,  2.958708001666686E+01,  3.964057381841438E+00, -7.635278952400009E-01, -4.366727043501828E-04,  3.125175514218288E-03, -5.409861356056598E-05
A.D. 2029-Jul-01,  2.950276790711754E+01,  4.528920636105138E+00, -7.732323863001757E-01, -4.951715485882830E-04,  3.116761596051048E-03, -5.247753910811165E-05
A.D. 2030-Jan-01,  2.940628917621410E+01,  5.101592115272977E+00, -7.828134367573552E-01, -5.535935082025737E-04,  3.108099296761406E-03, -5.126707951821258E-05
A.D. 2030-Jul-01,  2.930078424296349E+01,  5.663221979915822E+00, -7.919561444451068E-01, -6.120839621626274E-04,  3.098430048668020E-03, -4.932744705898232E-05
A.D. 2031-Jan-01,  2.918273444900965E+01,  6.232293801710994E+00, -8.009576608212248E-01, -6.707595894066427E-04,  3.087479161676141E-03, -4.835947559784000E-05
A.D. 2031-Jul-01,  2.905596830436473E+01,  6.790059354905359E+00, -8.095205334037520E-01, -7.292952221568743E-04,  3.076193610254336E-03, -4.626273322889498E-05
A.D. 2032-Jan-01,  2.891625110393242E+01,  7.354848204447535E+00, -8.179238077219619E-01, -7.888437647658045E-04,  3.062764488675505E-03, -4.523337460474720E-05
A.D. 2032-Jul-01,  2.876725782960020E+01,  7.911061448690561E+00, -8.259312852896477E-01, -8.478367111945400E-04,  3.049032743633708E-03, -4.352665975786342E-05
